generation,member,_risk_,pump_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
10,gen=7_member=189_de,0.81751,144.778,2,0.128984,32.0381,32.0381,1,-999
10,gen=9_member=250_de,0.607195,213.383,2,0.229651,55.0433,55.0433,1,-999
10,gen=4_member=95_de,0.343261,276.027,3,0.468045,29.06,29.06,1,-999
10,gen=9_member=252_de,0.176435,293.531,2,0.24467,56.0513,56.0513,1,-999
10,gen=4_member=104_de,0.314974,286.686,3,0.49096,56.0655,56.0655,1,-999
10,gen=3_member=69_de,0.691561,193.671,2,0.16041,55.0396,55.0396,1,-999
10,gen=9_member=245_de,0.161096,299.944,2,0.145783,56.0521,56.0521,1,-999
10,gen=1_member=3_de,0.713598,170.428,2,0.181932,38.0394,38.0394,1,-999
10,gen=8_member=235_de,0.628555,199.75,2,0.138421,55.0376,55.0376,1,-999
10,gen=0_member=0,0.731656,149.555,3,1e+30,32.0466,32.0466,1,-999
11,gen=11_member=300_de,0.514793,223.952,3,0.713536,28.0671,28.0671,1,-999
11,gen=11_member=301_de,0.01,582.947,1,1e+30,55.0068,55.0068,1,-999
11,gen=11_member=302_de,0.01,402.574,6,-999,25.0242,25.0242,1,-999
11,gen=11_member=304_de,0.644005,204.395,2,0.136324,34.0786,34.0786,1,-999
11,gen=11_member=305_de,0.01,445.261,4,1e+30,40.0146,40.0146,1,-999
11,gen=11_member=306_de,0.784547,149.352,3,1e+30,10.0518,10.0518,1,-999
11,gen=11_member=308_de,0.144072,210.685,4,0.82285,0.0734175,0.0734175,1,-999
11,gen=11_member=310_de,0.01,364.722,8,-999,0.0352396,0.0352396,1,-999
11,gen=11_member=311_de,0.25342,277.528,3,0.780158,28.0402,28.0402,1,-999
11,gen=11_member=312_de,0.571509,242.49,1,0.181496,54.0487,54.0487,1,-999
11,gen=11_member=314_de,0.75595,140.846,4,1e+30,0.0359743,0.0359743,1,-999
11,gen=11_member=321_de,0.81265,161.542,1,0.131573,23.0496,23.0496,1,-999
11,gen=11_member=324_de,0.562161,194.773,4,0.820267,0.0585854,0.0585854,1,-999
11,gen=11_member=325_de,0.01,368.726,7,-999,13.0309,13.0309,1,-999
11,gen=11_member=328_de,0.01,438.391,5,-999,33.0151,33.0151,1,-999
11,gen=2_member=43_de,0.899246,111.967,1,1e+30,2.01939,2.01939,1,-999
11,gen=10_member=273_de,0.01,511.592,2,1e+30,50.0091,50.0091,1,-999
11,gen=6_member=158_de,0.41868,300.88,1,0.475718,71.0428,71.0428,1,-999
11,gen=9_member=266_de,0.0326186,374.267,1,0.466612,25.032,25.032,1,-999
11,gen=6_member=176_de,0.178625,309.679,1,0.307004,46.0445,46.0445,1,-999
11,gen=6_member=159_de,0.52085,266.881,1,0.295839,56.0379,56.0379,1,-999
11,gen=2_member=51_de,0.784547,179.706,1,0.188344,43.0496,43.0496,1,-999
11,gen=6_member=171_de,0.731656,207.35,1,0.22219,54.0677,54.0677,1,-999
11,gen=10_member=282_de,0.144072,338.346,1,0.210398,34.0326,34.0326,1,-999
11,gen=9_member=251_de,0.076213,363.182,1,0.201604,0.0372627,0.0372627,1,-999
11,gen=7_member=192_de,0.839901,147.055,1,0.117046,15.0463,15.0463,1,-999
11,gen=7_member=199_de,0.607195,227.131,1,0.150689,56.0601,56.0601,1,-999
11,gen=6_member=156_de,0.523588,236.859,2,0.171734,37.0534,37.0534,1,-999
11,gen=8_member=212_de,0.648865,212.49,1,0.181962,69.0743,69.0743,1,-999
11,gen=10_member=293_de,0.176435,317.17,1,0.0997235,46.039,46.039,1,-999
11,gen=1_member=1_de,0.861951,132.527,1,0.0667365,0.0322428,0.0322428,1,-999
11,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00802433,0.00802433,1,-999
11,gen=10_member=281_de,0.01,488.689,3,1e+30,46.0104,46.0104,1,-999
11,gen=4_member=116_de,0.118783,330.174,2,0.445049,0.0310268,0.0310268,1,-999
11,gen=10_member=272_de,0.360481,290.687,2,0.386857,47.0387,47.0387,1,-999
11,gen=4_member=99_de,0.447771,254.664,2,0.268259,28.0402,28.0402,1,-999
11,gen=4_member=92_de,0.52085,248.877,2,0.1227,37.0421,37.0421,1,-999
11,gen=9_member=252_de,0.176435,293.531,2,0.243685,28.039,28.039,1,-999
11,gen=9_member=250_de,0.607195,213.383,2,0.203681,41.0796,41.0796,1,-999
11,gen=1_member=3_de,0.713598,170.428,2,0.178206,13.0433,13.0433,1,-999
11,gen=10_member=275_de,0.784547,158.651,2,0.170791,17.0505,17.0505,1,-999
11,gen=3_member=69_de,0.691561,193.671,2,0.149685,13.0626,13.0626,1,-999
11,gen=9_member=245_de,0.161096,299.944,2,0.141885,28.0411,28.0411,1,-999
11,gen=8_member=235_de,0.628555,199.75,3,0.348273,13.0678,13.0678,1,-999
11,gen=7_member=189_de,0.81751,144.778,2,0.128984,10.0419,10.0419,1,-999
12,gen=12_member=331_de,0.0659546,280.942,4,0.907986,29.048,29.048,1,-999
12,gen=12_member=332_de,0.01,475.254,3,1e+30,17.0088,17.0088,1,-999
12,gen=12_member=333_de,0.0326186,235.155,5,1e+30,0.0995638,0.0995638,1,-999
12,gen=12_member=334_de,0.178625,340.513,1,0.381296,207.041,207.041,1,-999
12,gen=12_member=335_de,0.52085,175.2,4,1e+30,65.0539,65.0539,1,-999
12,gen=12_member=341_de,0.164989,346.099,1,0.163299,145.047,145.047,1,-999
12,gen=12_member=344_de,0.0280948,308.36,4,1e+30,0.0575742,0.0575742,1,-999
12,gen=12_member=349_de,0.118783,187.453,4,0.923167,0.0446901,0.0446901,1,-999
12,gen=12_member=352_de,0.176435,115.49,5,1e+30,0.0208089,0.0208089,1,-999
12,gen=12_member=353_de,0.546798,293,1,0.295839,212.058,212.058,1,-999
12,gen=12_member=354_de,0.207722,268.028,3,0.473076,105.041,105.041,1,-999
12,gen=12_member=355_de,0.523588,227.434,3,0.434805,120.062,120.062,1,-999
12,gen=12_member=359_de,0.856933,162.082,1,0.187216,67.051,67.051,1,-999
12,gen=11_member=301_de,0.01,582.947,1,1e+30,26.0047,26.0047,1,-999
12,gen=2_member=43_de,0.899246,111.967,1,1e+30,2.01939,2.01939,1,-999
12,gen=6_member=158_de,0.41868,300.88,1,0.51491,157.071,157.071,1,-999
12,gen=9_member=266_de,0.0326186,374.267,1,0.466612,60.0243,60.0243,1,-999
12,gen=6_member=176_de,0.178625,309.679,2,0.262659,157.054,157.054,1,-999
12,gen=6_member=159_de,0.52085,266.881,2,0.296607,157.039,157.039,1,-999
12,gen=6_member=171_de,0.731656,207.35,1,0.22219,144.045,144.045,1,-999
12,gen=10_member=282_de,0.144072,338.346,2,0.408825,129.043,129.043,1,-999
12,gen=9_member=251_de,0.076213,363.182,1,0.208665,79.0333,79.0333,1,-999
12,gen=2_member=51_de,0.784547,179.706,1,0.236997,112.05,112.05,1,-999
12,gen=8_member=212_de,0.648865,212.49,1,0.181962,129.048,129.048,1,-999
12,gen=11_member=312_de,0.571509,242.49,1,0.207773,167.059,167.059,1,-999
12,gen=7_member=199_de,0.607195,227.131,1,0.150689,129.064,129.064,1,-999
12,gen=11_member=321_de,0.81265,161.542,2,0.191182,60.0496,60.0496,1,-999
12,gen=7_member=192_de,0.839901,147.055,2,0.0973811,53.0394,53.0394,1,-999
12,gen=10_member=293_de,0.176435,317.17,2,0.0991371,174.052,174.052,1,-999
12,gen=1_member=1_de,0.861951,132.527,1,0.0475827,53.0322,53.0322,1,-999
12,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00802433,0.00802433,1,-999
12,gen=10_member=273_de,0.01,511.592,2,1e+30,21.0066,21.0066,1,-999
12,gen=4_member=116_de,0.118783,330.174,3,0.553724,114.052,114.052,1,-999
12,gen=10_member=272_de,0.360481,290.687,2,0.474843,133.051,133.051,1,-999
12,gen=4_member=99_de,0.447771,254.664,3,0.536025,129.048,129.048,1,-999
12,gen=9_member=252_de,0.176435,293.531,3,0.161005,124.059,124.059,1,-999
12,gen=9_member=250_de,0.607195,213.383,2,0.203681,120.046,120.046,1,-999
12,gen=1_member=3_de,0.713598,170.428,2,0.203732,65.0525,65.0525,1,-999
12,gen=6_member=156_de,0.523588,236.859,2,0.209592,160.085,160.085,1,-999
12,gen=10_member=275_de,0.784547,158.651,3,1e+30,53.0455,53.0455,1,-999
12,gen=3_member=69_de,0.691561,193.671,2,0.149685,120.046,120.046,1,-999
12,gen=9_member=245_de,0.161096,299.944,3,0.190171,83.0666,83.0666,1,-999
12,gen=11_member=304_de,0.644005,204.395,2,0.136324,120.04,120.04,1,-999
13,gen=13_member=364_de,0.178625,168.548,4,1e+30,0.0552983,0.0552983,1,-999
13,gen=13_member=366_de,0.01,392.483,4,1e+30,46.0185,46.0185,1,-999
13,gen=13_member=367_de,0.36236,251.051,3,1.21717,28.0386,28.0386,1,-999
13,gen=13_member=368_de,0.124142,328.182,3,0.756797,32.0671,32.0671,1,-999
13,gen=13_member=376_de,0.636956,179.329,3,0.499203,28.052,28.052,1,-999
13,gen=13_member=378_de,0.715098,182.679,2,0.203732,45.0443,45.0443,1,-999
13,gen=13_member=381_de,0.01285,337.049,4,0,32.0905,32.0905,1,-999
13,gen=13_member=382_de,0.0307385,338.071,3,0.48248,44.0841,44.0841,1,-999
13,gen=13_member=387_de,0.176435,344.095,1,0.0271939,75.0558,75.0558,1,-999
13,gen=13_member=388_de,0.01,273.113,6,-999,0.0335908,0.0335908,1,-999
13,gen=13_member=389_de,0.01,384.274,5,-999,32.0219,32.0219,1,-999
13,gen=2_member=43_de,0.899246,111.967,1,1e+30,5.01919,5.01919,1,-999
13,gen=11_member=301_de,0.01,582.947,1,1e+30,100.012,100.012,1,-999
13,gen=6_member=158_de,0.41868,300.88,1,0.51491,74.0341,74.0341,1,-999
13,gen=9_member=266_de,0.0326186,374.267,1,0.466612,55.0264,55.0264,1,-999
13,gen=12_member=334_de,0.178625,340.513,1,0.364171,109.07,109.07,1,-999
13,gen=12_member=353_de,0.546798,293,1,0.295839,92.0382,92.0382,1,-999
13,gen=2_member=51_de,0.784547,179.706,1,0.236997,45.051,45.051,1,-999
13,gen=6_member=171_de,0.731656,207.35,1,0.22219,59.0375,59.0375,1,-999
13,gen=9_member=251_de,0.076213,363.182,1,0.208665,55.0369,55.0369,1,-999
13,gen=11_member=312_de,0.571509,242.49,1,0.207773,35.0321,35.0321,1,-999
13,gen=12_member=359_de,0.856933,162.082,1,0.187216,11.051,11.051,1,-999
13,gen=8_member=212_de,0.648865,212.49,1,0.181962,43.0379,43.0379,1,-999
13,gen=12_member=341_de,0.164989,346.099,1,0.153231,69.0524,69.0524,1,-999
13,gen=7_member=199_de,0.607195,227.131,1,0.150689,33.0389,33.0389,1,-999
13,gen=1_member=1_de,0.861951,132.527,1,0.0475827,0.0283553,0.0283553,1,-999
13,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00784244,0.00784244,1,-999
13,gen=10_member=273_de,0.01,511.592,2,1e+30,89.0158,89.0158,1,-999
13,gen=10_member=272_de,0.360481,290.687,2,0.474843,60.0376,60.0376,1,-999
13,gen=10_member=282_de,0.144072,338.346,2,0.408825,63.0822,63.0822,1,-999
13,gen=6_member=159_de,0.52085,266.881,2,0.296607,42.0356,42.0356,1,-999
13,gen=6_member=176_de,0.178625,309.679,2,0.262659,60.0476,60.0476,1,-999
13,gen=6_member=156_de,0.523588,236.859,2,0.209592,28.0379,28.0379,1,-999
13,gen=1_member=3_de,0.713598,170.428,3,1e+30,28.0501,28.0501,1,-999
13,gen=9_member=250_de,0.607195,213.383,2,0.203681,28.0393,28.0393,1,-999
13,gen=11_member=321_de,0.81265,161.542,2,0.215257,0.0495929,0.0495929,1,-999
13,gen=3_member=69_de,0.691561,193.671,2,0.12561,38.048,38.048,1,-999
13,gen=11_member=304_de,0.644005,204.395,2,0.136324,38.0404,38.0404,1,-999
13,gen=10_member=293_de,0.176435,317.17,2,0.0991371,32.0457,32.0457,1,-999
13,gen=7_member=192_de,0.839901,147.055,2,0.0973811,0.0394114,0.0394114,1,-999
13,gen=12_member=332_de,0.01,475.254,3,1e+30,70.0118,70.0118,1,-999
14,gen=14_member=395_de,0.01,391.861,5,1e+30,0.0181017,0.0181017,1,-999
14,gen=14_member=397_de,0.01,477.134,4,1e+30,18.0088,18.0088,1,-999
14,gen=14_member=398_de,0.076213,263.354,5,1e+30,0.0315957,0.0315957,1,-999
14,gen=14_member=403_de,0.383804,338.022,1,0.353057,117.044,117.044,1,-999
14,gen=14_member=404_de,0.01,588.87,1,1e+30,36.0088,36.0088,1,-999
14,gen=14_member=409_de,0.144072,296.364,4,0,45.0497,45.0497,1,-999
14,gen=14_member=410_de,0.318458,314.85,2,0.255393,86.0626,86.0626,1,-999
14,gen=14_member=411_de,0.178625,278.236,4,1e+30,45.0406,45.0406,1,-999
14,gen=14_member=414_de,0.352586,229.479,3,0.785669,0.0552559,0.0552559,1,-999
14,gen=14_member=415_de,0.0378258,269.122,5,0,0.0341968,0.0341968,1,-999
14,gen=14_member=416_de,0.796752,143.555,3,1e+30,0.0500341,0.0500341,1,-999
14,gen=2_member=43_de,0.899246,111.967,1,1e+30,6.02055,6.02055,1,-999
14,gen=11_member=301_de,0.01,582.947,2,1e+30,31.0088,31.0088,1,-999
14,gen=6_member=158_de,0.41868,300.88,1,0.277699,89.0626,89.0626,1,-999
14,gen=9_member=266_de,0.0326186,374.267,1,0.473237,0.0263703,0.0263703,1,-999
14,gen=12_member=334_de,0.178625,340.513,1,0.245932,92.0405,92.0405,1,-999
14,gen=12_member=353_de,0.546798,293,1,0.294299,81.0429,81.0429,1,-999
14,gen=2_member=51_de,0.784547,179.706,1,0.235803,0.0432669,0.0432669,1,-999
14,gen=6_member=171_de,0.731656,207.35,1,0.221325,14.056,14.056,1,-999
14,gen=9_member=251_de,0.076213,363.182,1,0.207922,45.0368,45.0368,1,-999
14,gen=11_member=312_de,0.571509,242.49,1,0.206036,14.0379,14.0379,1,-999
14,gen=12_member=359_de,0.856933,162.082,1,0.185972,18.0487,18.0487,1,-999
14,gen=8_member=212_de,0.648865,212.49,1,0.181441,6.06009,6.06009,1,-999
14,gen=12_member=341_de,0.164989,346.099,1,0.152727,65.0458,65.0458,1,-999
14,gen=7_member=199_de,0.607195,227.131,1,0.149898,9.06009,9.06009,1,-999
14,gen=1_member=1_de,0.861951,132.527,1,0.0475827,0.0355842,0.0355842,1,-999
14,gen=13_member=387_de,0.176435,344.095,1,0.0270466,71.0474,71.0474,1,-999
14,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00802805,0.00802805,1,-999
14,gen=10_member=273_de,0.01,511.592,3,1e+30,25.0102,25.0102,1,-999
14,gen=10_member=272_de,0.360481,290.687,2,0.315308,68.0424,68.0424,1,-999
14,gen=10_member=282_de,0.144072,338.346,2,0.485955,60.0431,60.0431,1,-999
14,gen=6_member=159_de,0.52085,266.881,2,0.28184,33.0318,33.0318,1,-999
14,gen=6_member=176_de,0.178625,309.679,3,0.766535,73.0653,73.0653,1,-999
14,gen=11_member=321_de,0.81265,161.542,2,0.205484,8.04959,8.04959,1,-999
14,gen=6_member=156_de,0.523588,236.859,2,0.194915,10.0393,10.0393,1,-999
14,gen=13_member=378_de,0.715098,182.679,2,0.194917,0.038385,0.038385,1,-999
14,gen=9_member=250_de,0.607195,213.383,2,0.194775,0.0635,0.0635,1,-999
14,gen=11_member=304_de,0.644005,204.395,2,0.130916,0.048038,0.048038,1,-999
14,gen=3_member=69_de,0.691561,193.671,2,0.119653,0.0443731,0.0443731,1,-999
14,gen=10_member=293_de,0.176435,317.17,2,0.239066,60.0547,60.0547,1,-999
14,gen=7_member=192_de,0.839901,147.055,2,0.0973811,8.05873,8.05873,1,-999
15,gen=15_member=422_de,0.0326186,243.39,5,-999,0.0406165,0.0406165,1,-999
15,gen=15_member=425_de,0.01,408.854,3,1e+30,0.0154426,0.0154426,1,-999
15,gen=15_member=426_de,0.178625,339.811,2,0.490197,63.0425,63.0425,1,-999
15,gen=15_member=431_de,0.856933,127.243,2,0.0973811,0.0183612,0.0183612,1,-999
15,gen=15_member=434_de,0.607195,247.265,1,0.283597,73.0452,73.0452,1,-999
15,gen=15_member=441_de,0.476796,229.09,4,1e+30,0.0636237,0.0636237,1,-999
15,gen=15_member=444_de,0.297703,279.097,3,0.992163,29.0406,29.0406,1,-999
15,gen=15_member=445_de,0.133423,318.281,4,1e+30,29.0453,29.0453,1,-999
15,gen=14_member=404_de,0.01,588.87,1,1e+30,22.0089,22.0089,1,-999
15,gen=2_member=43_de,0.899246,111.967,1,1e+30,4.01434,4.01434,1,-999
15,gen=9_member=266_de,0.0326186,374.267,1,0.473237,29.0274,29.0274,1,-999
15,gen=14_member=403_de,0.383804,338.022,1,0.353057,77.046,77.046,1,-999
15,gen=12_member=353_de,0.546798,293,1,0.324417,86.0419,86.0419,1,-999
15,gen=6_member=158_de,0.41868,300.88,1,0.277699,48.0434,48.0434,1,-999
15,gen=12_member=334_de,0.178625,340.513,1,0.245932,70.0413,70.0413,1,-999
15,gen=2_member=51_de,0.784547,179.706,1,0.235803,0.0362971,0.0362971,1,-999
15,gen=6_member=171_de,0.731656,207.35,1,0.221325,29.0652,29.0652,1,-999
15,gen=9_member=251_de,0.076213,363.182,1,0.207922,29.0394,29.0394,1,-999
15,gen=11_member=312_de,0.571509,242.49,2,0.169778,24.0422,24.0422,1,-999
15,gen=12_member=359_de,0.856933,162.082,1,0.185972,6.02715,6.02715,1,-999
15,gen=8_member=212_de,0.648865,212.49,1,0.223659,9.09714,9.09714,1,-999
15,gen=12_member=341_de,0.164989,346.099,1,0.152727,52.0524,52.0524,1,-999
15,gen=7_member=199_de,0.607195,227.131,2,0.151181,10.0635,10.0635,1,-999
15,gen=1_member=1_de,0.861951,132.527,1,0.0475827,4.02033,4.02033,1,-999
15,gen=13_member=387_de,0.176435,344.095,1,0.0270466,63.0474,63.0474,1,-999
15,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00780938,0.00780938,1,-999
15,gen=11_member=301_de,0.01,582.947,2,1e+30,20.0086,20.0086,1,-999
15,gen=10_member=282_de,0.144072,338.346,3,0.469042,42.0453,42.0453,1,-999
15,gen=10_member=272_de,0.360481,290.687,2,0.315308,40.0387,40.0387,1,-999
15,gen=6_member=159_de,0.52085,266.881,2,0.325434,42.0387,42.0387,1,-999
15,gen=14_member=410_de,0.318458,314.85,2,0.294327,40.0397,40.0397,1,-999
15,gen=10_member=293_de,0.176435,317.17,3,0.56036,29.0431,29.0431,1,-999
15,gen=11_member=321_de,0.81265,161.542,2,0.260862,0.0275494,0.0275494,1,-999
15,gen=13_member=378_de,0.715098,182.679,2,0.194917,0.0374939,0.0374939,1,-999
15,gen=6_member=156_de,0.523588,236.859,3,0.518242,13.0553,13.0553,1,-999
15,gen=9_member=250_de,0.607195,213.383,3,1e+30,0.0910047,0.0910047,1,-999
15,gen=11_member=304_de,0.644005,204.395,2,0.156053,0.0562966,0.0562966,1,-999
15,gen=3_member=69_de,0.691561,193.671,2,0.119653,0.0460563,0.0460563,1,-999
16,gen=16_member=450_de,0.10708,323.615,4,0,59.0529,59.0529,1,-999
16,gen=16_member=454_de,0.235918,362.081,1,0.450239,105.046,105.046,1,-999
16,gen=16_member=461_de,0.076213,387.78,1,0.475546,73.0376,73.0376,1,-999
16,gen=16_member=465_de,0.01,315.163,5,-999,36.0402,36.0402,1,-999
16,gen=16_member=466_de,0.620965,187.669,3,0.294874,23.0461,23.0461,1,-999
16,gen=16_member=467_de,0.01,234.321,6,-999,0.0524504,0.0524504,1,-999
16,gen=16_member=472_de,0.01,404.106,3,1e+30,67.0314,67.0314,1,-999
16,gen=16_member=474_de,0.527226,280.798,2,0.325434,41.0288,41.0288,1,-999
16,gen=16_member=476_de,0.607195,149.454,4,1e+30,0.0310055,0.0310055,1,-999
16,gen=16_member=477_de,0.01,401.762,4,1e+30,59.0339,59.0339,1,-999
16,gen=16_member=478_de,0.856933,127.66,2,0.0973811,7.02746,7.02746,1,-999
16,gen=2_member=43_de,0.899246,111.967,1,1e+30,5.01919,5.01919,1,-999
16,gen=14_member=404_de,0.01,588.87,1,1e+30,79.0053,79.0053,1,-999
16,gen=9_member=266_de,0.0326186,374.267,2,0.401825,59.0339,59.0339,1,-999
16,gen=14_member=403_de,0.383804,338.022,1,0.333853,90.044,90.044,1,-999
16,gen=12_member=353_de,0.546798,293,1,0.324417,53.0356,53.0356,1,-999
16,gen=15_member=434_de,0.607195,247.265,1,0.283597,91.0463,91.0463,1,-999
16,gen=6_member=158_de,0.41868,300.88,1,0.277699,44.0417,44.0417,1,-999
16,gen=12_member=334_de,0.178625,340.513,2,0.213185,81.0494,81.0494,1,-999
16,gen=2_member=51_de,0.784547,179.706,1,0.235803,23.0375,23.0375,1,-999
16,gen=8_member=212_de,0.648865,212.49,1,0.223659,46.0601,46.0601,1,-999
16,gen=6_member=171_de,0.731656,207.35,1,0.221325,65.0638,65.0638,1,-999
16,gen=9_member=251_de,0.076213,363.182,2,0.200361,59.0474,59.0474,1,-999
16,gen=12_member=359_de,0.856933,162.082,1,0.185972,46.0317,46.0317,1,-999
16,gen=12_member=341_de,0.164989,346.099,2,0.147604,72.0524,72.0524,1,-999
16,gen=1_member=1_de,0.861951,132.527,1,0.0475827,13.0317,13.0317,1,-999
16,gen=13_member=387_de,0.176435,344.095,2,0.0255472,72.0474,72.0474,1,-999
16,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00784244,0.00784244,1,-999
16,gen=11_member=301_de,0.01,582.947,2,1e+30,77.0055,77.0055,1,-999
16,gen=15_member=426_de,0.178625,339.811,3,0.495644,72.0477,72.0477,1,-999
16,gen=6_member=159_de,0.52085,266.881,3,0.96267,36.0379,36.0379,1,-999
16,gen=10_member=272_de,0.360481,290.687,2,0.297031,36.0378,36.0378,1,-999
16,gen=14_member=410_de,0.318458,314.85,2,0.295611,36.0397,36.0397,1,-999
16,gen=11_member=321_de,0.81265,161.542,2,0.260101,23.0322,23.0322,1,-999
16,gen=13_member=378_de,0.715098,182.679,2,0.194917,23.0422,23.0422,1,-999
16,gen=11_member=312_de,0.571509,242.49,2,0.188055,36.0576,36.0576,1,-999
16,gen=11_member=304_de,0.644005,204.395,2,0.156053,36.0768,36.0768,1,-999
16,gen=7_member=199_de,0.607195,227.131,2,0.151181,33.0576,33.0576,1,-999
16,gen=3_member=69_de,0.691561,193.671,2,0.119653,36.0626,36.0626,1,-999
16,gen=15_member=431_de,0.856933,127.243,3,1e+30,0.0271457,0.0271457,1,-999
16,gen=9_member=250_de,0.607195,213.383,3,0.404313,23.0635,23.0635,1,-999
17,gen=17_member=484_de,0.01,374.027,6,-999,0.0674196,0.0674196,1,-999
17,gen=17_member=487_de,0.28207,287.965,3,0,32.0663,32.0663,1,-999
17,gen=17_member=488_de,0.01,513.876,3,1e+30,53.013,53.013,1,-999
17,gen=17_member=489_de,0.780937,144.318,3,1e+30,0.029111,0.029111,1,-999
17,gen=17_member=492_de,0.173525,157.933,4,1e+30,0.0364754,0.0364754,1,-999
17,gen=17_member=496_de,0.136349,377.585,1,0.233485,35.061,35.061,1,-999
17,gen=17_member=500_de,0.0517698,425.746,1,0.421657,41.0213,41.0213,1,-999
17,gen=17_member=502_de,0.335487,346.296,1,0.216754,68.0462,68.0462,1,-999
17,gen=17_member=505_de,0.01,405.885,5,-999,20.0297,20.0297,1,-999
17,gen=17_member=507_de,0.01,466.617,4,1e+30,44.0143,44.0143,1,-999
17,gen=2_member=43_de,0.899246,111.967,1,1e+30,2.01939,2.01939,1,-999
17,gen=14_member=404_de,0.01,588.87,1,1e+30,79.0139,79.0139,1,-999
17,gen=16_member=461_de,0.076213,387.78,1,0.196101,35.0497,35.0497,1,-999
17,gen=16_member=454_de,0.235918,362.081,1,0.289548,47.0526,47.0526,1,-999
17,gen=14_member=403_de,0.383804,338.022,1,0.188786,64.0397,64.0397,1,-999
17,gen=12_member=353_de,0.546798,293,1,0.324417,63.0704,63.0704,1,-999
17,gen=15_member=434_de,0.607195,247.265,1,0.283597,46.0239,46.0239,1,-999
17,gen=6_member=158_de,0.41868,300.88,1,0.277699,57.0626,57.0626,1,-999
17,gen=2_member=51_de,0.784547,179.706,1,0.235803,38.0375,38.0375,1,-999
17,gen=8_member=212_de,0.648865,212.49,1,0.223659,40.0312,40.0312,1,-999
17,gen=6_member=171_de,0.731656,207.35,1,0.221325,48.0337,48.0337,1,-999
17,gen=12_member=359_de,0.856933,162.082,1,0.185972,47.0317,47.0317,1,-999
17,gen=1_member=1_de,0.861951,132.527,1,0.0475827,4.03224,4.03224,1,-999
17,gen=11_member=301_de,0.01,582.947,2,1e+30,74.0141,74.0141,1,-999
17,gen=9_member=241_de,0.899246,36.0304,2,1e+30,0.00807068,0.00807068,1,-999
17,gen=9_member=266_de,0.0326186,374.267,2,0.401825,20.0685,20.0685,1,-999
17,gen=16_member=474_de,0.527226,280.798,2,0.325434,32.0453,32.0453,1,-999
17,gen=10_member=272_de,0.360481,290.687,2,0.297031,46.0809,46.0809,1,-999
17,gen=14_member=410_de,0.318458,314.85,2,0.295611,46.0419,46.0419,1,-999
17,gen=11_member=321_de,0.81265,161.542,2,0.260101,38.0322,38.0322,1,-999
17,gen=12_member=334_de,0.178625,340.513,2,0.213185,32.0424,32.0424,1,-999
17,gen=9_member=251_de,0.076213,363.182,2,0.200361,0.0524008,0.0524008,1,-999
17,gen=13_member=378_de,0.715098,182.679,2,0.194917,32.0374,32.0374,1,-999
17,gen=11_member=312_de,0.571509,242.49,2,0.188055,32.0249,32.0249,1,-999
17,gen=11_member=304_de,0.644005,204.395,2,0.156053,32.0359,32.0359,1,-999
17,gen=7_member=199_de,0.607195,227.131,2,0.151181,32.0282,32.0282,1,-999
17,gen=12_member=341_de,0.164989,346.099,2,0.147604,0.0465729,0.0465729,1,-999
17,gen=3_member=69_de,0.691561,193.671,2,0.119653,32.0293,32.0293,1,-999
17,gen=16_member=478_de,0.856933,127.66,2,0.0973811,0.027869,0.027869,1,-999
17,gen=13_member=387_de,0.176435,344.095,2,0.0255472,32.0474,32.0474,1,-999
18,gen=18_member=514_de,0.513462,271.772,3,0.899228,50.0431,50.0431,1,-999
18,gen=18_member=516_de,0.606552,220.565,3,1e+30,0.0417969,0.0417969,1,-999
18,gen=18_member=518_de,0.136349,251.029,6,1e+30,0.0721935,0.0721935,1,-999
18,gen=18_member=519_de,0.01,388.786,5,1e+30,55.0362,55.0362,1,-999
18,gen=18_member=520_de,0.01,335.754,6,1e+30,29.0556,29.0556,1,-999
18,gen=18_member=523_de,0.277635,320.319,2,0.20367,52.0466,52.0466,1,-999
18,gen=18_member=526_de,0.01,319.249,7,-999,0.0481309,0.0481309,1,-999
18,gen=18_member=529_de,0.070116,354.725,3,0.858693,55.0617,55.0617,1,-999
18,gen=18_member=530_de,0.360481,262.879,5,1e+30,23.0568,23.0568,1,-999
18,gen=18_member=535_de,0.42157,268.837,4,1e+30,35.0427,35.0427,1,-999
18,gen=18_member=537_de,0.01,402.592,4,1e+30,68.0247,68.0247,1,-999
18,gen=18_member=539_de,0.01,591.208,1,1e+30,98.0081,98.0081,1,-999
18,gen=2_member=43_de,0.899246,111.967,1,1e+30,3.01059,3.01059,1,-999
18,gen=14_member=404_de,0.01,588.87,2,1e+30,95.0079,95.0079,1,-999
18,gen=17_member=500_de,0.0517698,425.746,1,0.424479,86.0187,86.0187,1,-999
18,gen=12_member=353_de,0.546798,293,1,0.323869,69.0382,69.0382,1,-999
18,gen=16_member=454_de,0.235918,362.081,1,0.289228,108.056,108.056,1,-999
18,gen=15_member=434_de,0.607195,247.265,1,0.282774,29.077,29.077,1,-999
