generation,member,_risk_,pump_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
23,gen=14_member=403_de,0.383804,338.022,1,0.188321,0.0255486,0.0255486,1,-999
23,gen=19_member=546_de,0.885477,143.23,1,0.037488,0.0300636,0.0300636,1,-999
23,gen=23_member=688_de,0.197264,364.183,1,0.159829,0.033001,0.033001,1,-999
23,gen=23_member=680_de,0.78761,168.662,1,0.118177,0.0364539,0.0364539,1,-999
23,gen=23_member=670_de,0.674562,210.047,1,0.103827,0.0254983,0.0254983,1,-999
23,gen=23_member=669_de,0.86591,162.006,1,0.0714343,0.0481317,0.0481317,1,-999
24,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0170373,0.0170373,1,-999
24,gen=18_member=539_de,0.01,591.208,1,1e+30,0.00436634,0.00436634,1,-999
24,gen=12_member=353_de,0.546798,293,1,0.323869,0.0197506,0.0197506,1,-999
24,gen=22_member=658_de,0.0271512,454.985,1,0.310831,0.0105369,0.0105369,1,-999
24,gen=19_member=551_de,0.150207,392.485,1,0.299014,0.01932,0.01932,1,-999
24,gen=15_member=434_de,0.607195,247.265,1,0.192776,0.0238577,0.0238577,1,-999
24,gen=6_member=158_de,0.41868,300.88,1,0.277238,0.0179807,0.0179807,1,-999
24,gen=20_member=588_de,0.076213,442.245,1,0.268797,0.0121707,0.0121707,1,-999
24,gen=17_member=502_de,0.335487,346.296,1,0.216508,0.02109,0.02109,1,-999
24,gen=16_member=454_de,0.235918,362.081,1,0.192762,0.0308596,0.0308596,1,-999
24,gen=14_member=403_de,0.383804,338.022,1,0.188321,0.0255486,0.0255486,1,-999
24,gen=6_member=171_de,0.731656,207.35,1,0.186995,0.0256291,0.0256291,1,-999
24,gen=23_member=688_de,0.197264,364.183,1,0.159829,0.033001,0.033001,1,-999
24,gen=8_member=212_de,0.648865,212.49,1,0.123992,0.0287484,0.0287484,1,-999
24,gen=2_member=51_de,0.784547,179.706,1,0.143652,0.0337329,0.0337329,1,-999
24,gen=23_member=680_de,0.78761,168.662,1,0.118177,0.0364539,0.0364539,1,-999
24,gen=23_member=670_de,0.674562,210.047,1,0.103827,0.0275322,0.0275322,1,-999
24,gen=12_member=359_de,0.856933,162.082,1,0.10194,0.0479582,0.0479582,1,-999
24,gen=23_member=669_de,0.86591,162.006,1,0.0714343,0.0481317,0.0481317,1,-999
24,gen=19_member=546_de,0.885477,143.23,1,0.037488,0.0300636,0.0300636,1,-999
24,gen=24_member=709_de,0.627986,244.368,1,0.119424,0.0256291,0.0256291,1,-999
25,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0170373,0.0170373,1,-999
25,gen=18_member=539_de,0.01,591.208,1,1e+30,0.00541566,0.00541566,1,-999
25,gen=12_member=353_de,0.546798,293,1,0.323869,0.0197506,0.0197506,1,-999
25,gen=22_member=658_de,0.0271512,454.985,1,0.0996319,0.0155039,0.0155039,1,-999
25,gen=19_member=551_de,0.150207,392.485,2,-999,0.0207515,0.0207515,1,-999
25,gen=6_member=158_de,0.41868,300.88,1,0.277238,0.0179807,0.0179807,1,-999
25,gen=20_member=588_de,0.076213,442.245,1,0.261295,0.01932,0.01932,1,-999
25,gen=17_member=502_de,0.335487,346.296,1,0.216508,0.02109,0.02109,1,-999
25,gen=15_member=434_de,0.607195,247.265,1,0.192776,0.0238577,0.0238577,1,-999
25,gen=16_member=454_de,0.235918,362.081,1,0.192762,0.0308596,0.0308596,1,-999
25,gen=14_member=403_de,0.383804,338.022,1,0.188321,0.0255486,0.0255486,1,-999
25,gen=6_member=171_de,0.731656,207.35,1,0.186995,0.0256291,0.0256291,1,-999
25,gen=23_member=688_de,0.197264,364.183,1,0.167331,0.033001,0.033001,1,-999
25,gen=2_member=51_de,0.784547,179.706,1,0.143652,0.0337329,0.0337329,1,-999
25,gen=8_member=212_de,0.648865,212.49,1,0.123992,0.0287484,0.0287484,1,-999
25,gen=24_member=709_de,0.627986,244.368,1,0.119424,0.0256291,0.0256291,1,-999
25,gen=23_member=680_de,0.78761,168.662,1,0.118177,0.0364539,0.0364539,1,-999
25,gen=23_member=670_de,0.674562,210.047,1,0.103827,0.0275322,0.0275322,1,-999
25,gen=12_member=359_de,0.856933,162.082,1,0.10194,0.0479582,0.0479582,1,-999
25,gen=23_member=669_de,0.86591,162.006,1,0.0714343,0.0481317,0.0481317,1,-999
25,gen=19_member=546_de,0.885477,143.23,1,0.037488,0.0300636,0.0300636,1,-999
25,gen=25_member=737_de,0.173361,408.558,1,0.299014,1.02065,1.02065,1,-999
25,gen=25_member=733_de,0.0224435,461.015,1,0.284247,0.0141784,0.0141784,1,-999
26,gen=18_member=539_de,0.01,591.208,1,1e+30,0.00678573,0.00678573,1,-999
26,gen=2_member=43_de,0.899246,111.967,1,1e+30,0.0170373,0.0170373,1,-999
26,gen=12_member=353_de,0.546798,293,1,0.330083,0.0209493,0.0209493,1,-999
26,gen=25_member=737_de,0.173361,408.558,1,0.299014,0.0206497,0.0206497,1,-999
26,gen=25_member=733_de,0.0224435,461.015,2,1e+30,0.0481469,0.0481469,1,-999
26,gen=6_member=158_de,0.41868,300.88,1,0.277238,0.02109,0.02109,1,-999
26,gen=20_member=588_de,0.076213,442.245,1,0.19654,0.0385132,0.0385132,1,-999
26,gen=17_member=502_de,0.335487,346.296,1,0.216508,0.02109,0.02109,1,-999
26,gen=15_member=434_de,0.607195,247.265,2,1.80662,0.0254983,0.0254983,1,-999
26,gen=16_member=454_de,0.235918,362.081,1,0.192762,0.020628,0.020628,1,-999
26,gen=14_member=403_de,0.383804,338.022,1,0.188321,0.0255486,0.0255486,1,-999
26,gen=6_member=171_de,0.731656,207.35,1,0.186995,0.0256291,0.0256291,1,-999
26,gen=23_member=688_de,0.197264,364.183,1,0.167331,0.0215633,0.0215633,1,-999
26,gen=2_member=51_de,0.784547,179.706,1,0.143652,0.0337329,0.0337329,1,-999
