real_name,alpha_l,alpha_t,hk1000,hk1001,hk1002,hk1003,hk1004,hk1005,hk1006,hk1007,hk1008,hk1009,hk1010,hk1011,hk1012,hk1013,hk1014,hk1015,hk1016,hk1017,hk1018,hk1019,hk1020,hk1021,hk1022,hk1023,hk1024,hk1025,hk1026,hk1027,hk1028,hk1029,hk1030,hk1031,hk1032,hk1033,hk1034,hk1035,hk1036,hk1037,hk1038,hk1039,hk1040,hk1041,hk1042,hk1043,hk1044,hk1045,hk1046,hk1047,hk1048,hk1049,hk1050,hk1051,hk1052,hk1053,hk1054,hk1055,hk1056,hk1057,hk1058,hk1059,hk1060,hk1061,hk1062,hk1063,hk1064,hk1065,hk1066,hk1067,hk1068,hk1069,hk1070,hk1071,hk1072,hk1073,hk1074,hk1075,hk1076,hk1077,hk1078,hk1079,hk1080,hk1081,hk1082,hk1083,hk1084,hk1085,hk1086,hk1087,hk1088,hk1089,hk1090,hk1091,hk1092,hk1093,hk1094,hk1095,hk1096,hk1097,hk1098,hk1099,hk1100,hk1101,hk1102,hk1103,hk1104,hk1105,hk1106,hk1107,hk1108,hk1109,hk1110,hk1111,hk1112,hk1113,hk1114,hk1115,hk1116,hk1117,hk1118,hk1119,hk1120,hk1121,hk1122,hk1123,hk1124,hk1125,hk1126,hk1127,hk1128,hk1129,hk1130,hk1131,hk1132,hk1133,hk1134,hk1135,hk1136,hk1137,hk1138,hk1139,hk1140,hk1141,hk1142,hk1143,hk1144,hk1145,hk1146,hk1147,hk1148,hk1149,hk1150,hk1151,hk1152,hk1153,hk1154,hk1155,hk1156,hk1157,hk1158,hk1159,hk1160,hk_dunes,hk_seabed,hk_valley,m,ne,qmuni1,qmuni2,qmuni3,qmuni4,qmuni5,qmuni6,qmuni7,qmuni8,qmuni9,rech_mmyr,slvl,ss,sy
52,3,0.0131911,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,0.000109018,0.000106218,0.000341793,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,4.87044e-05,0.000554361,0.000265043,0.000484066,0.000418316,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,6.04634e-05,7.46688e-05,3.07898e-05,4.12902e-05,0.000367113,0.000154456,0.00059162,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,3.30249e-05,0.000100255,0.00011428,5.69456e-05,7.10243e-05,0.0006,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,0.00019928,1.16534e-05,6.08945e-05,0.000226282,0.000127939,3.87432e-05,5.96481e-05,0.000281363,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,0.000514711,0.000174281,8.0287e-05,0.00013338,3.19941e-05,0.000176408,0.000198316,0.000143638,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,0.000119247,4.29533e-05,2.42155e-05,4.41777e-05,0.000136082,0.000550318,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.54248e-05,3.18932e-05,2.91663e-05,9.33067e-05,0.000275436,0.000274231,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,8.16471e-05,0.00019769,0.000220972,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,2.3481e-05,0.020418,1.51272e-05,0.001,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,413.17,0.014,1e-05,0.15
53,3,0.0561666,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,7.99014e-05,0.000247335,0.000339995,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,5.9894e-05,0.00026877,0.000317567,6.35439e-05,9.15318e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,8.17141e-05,0.000269996,9.1686e-05,5.35788e-05,3.36554e-05,6.79846e-05,1.54918e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.000187745,6.30421e-05,0.000126513,9.98869e-05,4.47747e-05,4.17394e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.000287595,0.000114168,8.1117e-05,7.80539e-05,0.000127292,6.8805e-05,8.54079e-05,4.13486e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.000482947,0.000196644,0.000195077,0.000189415,0.000212788,0.000232681,0.00023117,4.19421e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.0006,0.00032209,0.000224033,0.000164625,0.000302889,0.000127213,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.000122372,0.000148724,0.000176116,0.000154208,0.000383759,9.88314e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.000114199,0.000156115,0.000196015,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,3.32266e-05,0.0186076,1.87143e-05,2.3502e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,509.33,0.014,1e-05,0.15
54,3,0.0503051,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.73264e-05,0.000196371,5.8925e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,0.000246722,0.000429148,6.83099e-05,0.000115412,0.0006,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,6.19331e-05,0.000207958,0.000187787,0.000144584,0.000261134,0.000175687,0.000475866,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,0.000222601,8.71538e-05,0.000107181,6.59212e-05,4.1958e-05,0.000238587,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,2.54713e-05,3.85459e-05,5.649e-05,9.84003e-05,9.14437e-05,3.01392e-05,2.48246e-05,0.000152694,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,6.12536e-05,0.000117009,2.49501e-05,6.63737e-05,0.000200598,9.5355e-05,3.56895e-05,1.28422e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,0.000177472,0.000105151,4.92283e-05,4.11453e-05,9.20498e-05,3.45752e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,0.000122807,0.000296064,0.000108537,0.000137388,9.80927e-05,8.20621e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,0.000101147,0.000193581,5.39331e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,4.67921e-05,0.000541791,0.000266179,0.000352669,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,523.624,0.014,1e-05,0.15
55,3,0.0421248,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000539315,0.0006,0.00059815,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000331827,0.000444475,0.000548373,0.000328659,0.0006,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,8.37014e-05,0.00011314,0.000106045,5.56198e-05,0.000178911,4.60518e-05,5.65105e-05,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,6.2254e-05,0.000188137,0.0006,0.000139808,5.56308e-05,0.00013761,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,9.98275e-05,8.98524e-05,0.000285476,0.000205954,0.000449773,0.000265404,0.000110828,5.28259e-05,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000120577,4.84031e-05,7.72298e-05,4.64402e-05,0.000212636,4.78462e-05,1.91013e-05,4.79399e-05,0.000133598,0.000133598,0.000133598,0.000133598,0.000117732,3.0775e-05,4.78428e-05,3.69408e-05,9.27449e-05,5.19154e-05,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000241163,0.000212334,0.00021753,0.000151361,4.35497e-05,5.105e-05,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.0006,0.000109059,4.74121e-05,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.000133598,0.00371232,6.43945e-06,5.72156e-07,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,509.182,0.014,1e-05,0.15
56,3,0.0455051,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000314697,0.000272114,0.000138575,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000204809,0.000405231,0.000107445,0.000138024,0.000126067,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.0006,0.00032656,0.000128156,0.000107975,6.95112e-05,0.00013596,0.000134633,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,3.92085e-05,0.000150538,0.0006,0.000161185,9.06107e-05,5.74814e-05,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.00030188,0.000134789,6.23033e-05,0.000203235,0.00012034,0.000128245,3.30898e-05,1.85726e-05,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000101469,0.000309593,8.1345e-05,0.000188442,8.80779e-05,0.000150621,1.8532e-05,3.19482e-05,0.000454287,0.000454287,0.000454287,0.000454287,0.000191531,0.000222963,5.06526e-05,0.000185369,8.19533e-05,2.46345e-05,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,2.66656e-05,0.000104656,0.000146744,4.90164e-05,9.62523e-05,2.01113e-05,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.00048948,6.0445e-05,2.99095e-05,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.000454287,0.00199822,1.41584e-05,4.51931e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,667.199,0.014,1e-05,0.15
57,3,0.0984061,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,0.000468552,0.000102393,0.000160301,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,8.76844e-05,3.90441e-05,0.000142667,0.000158153,0.000123421,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.97571e-05,0.000140176,4.47137e-05,2.65968e-05,0.000121012,0.000133488,0.000157822,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,0.00012799,0.000301363,0.000108866,7.2395e-05,3.21778e-05,8.87698e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,0.000147135,7.64225e-05,0.000145803,9.99995e-05,0.000221009,0.000175016,9.76077e-05,2.6339e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,4.43483e-05,0.000131081,0.000423249,0.000400668,0.000246963,0.000173832,3.37613e-05,1.94796e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,0.000259127,0.000262981,0.00035909,0.00029154,5.43713e-05,4.99059e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,1.08795e-05,5.32088e-05,7.12658e-05,0.000173061,0.000191303,0.000137884,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,3.50443e-05,0.00010807,0.00026127,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,2.49731e-05,0.000459169,1.76075e-05,0.000167329,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,478.259,0.014,1e-05,0.15
58,3,0.0185982,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,0.000153372,0.000118861,0.000135994,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,3.67239e-05,0.000139658,0.000141658,6.68355e-05,9.98863e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.74419e-05,5.4931e-05,0.000102516,0.000268011,0.000161869,5.6053e-05,0.00014086,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,8.89228e-05,4.53133e-05,0.000124173,4.32852e-05,3.65839e-05,0.000160004,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,4.20195e-05,0.000131012,0.000110008,0.000122189,0.00010754,3.16351e-05,5.69899e-05,6.69637e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,0.00011432,0.000109141,4.86701e-05,3.2731e-05,8.77582e-05,5.55646e-05,0.000333664,0.000527431,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,7.2183e-05,0.000101626,6.48476e-05,6.2788e-05,4.57529e-05,4.82884e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,6.75815e-05,1.95224e-05,5.44344e-05,0.000264708,4.00717e-05,5.08251e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.43016e-05,2.52278e-05,2.1587e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,2.28517e-05,0.0168214,4.28006e-05,4.38347e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,423.134,0.014,1e-05,0.15
60,3,0.0166968,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,5.42086e-05,3.84568e-05,0.000160504,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.32497e-05,4.867e-05,7.09313e-05,6.32306e-05,0.000292334,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,4.08696e-05,3.11425e-05,4.48e-05,6.06955e-05,0.000401863,4.76852e-05,0.000206983,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,6.48477e-05,5.96118e-05,5.67735e-05,0.00016896,9.34111e-05,0.000112498,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,5.80179e-05,2.01593e-05,4.17356e-05,0.000174334,5.71575e-05,8.26472e-05,7.2926e-05,0.000113512,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,5.33574e-05,2.77014e-05,1.55672e-05,0.00015354,0.000114284,4.66587e-05,7.28919e-05,7.10224e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,0.000278166,0.000148045,7.0781e-05,0.000385423,0.000219422,4.92787e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,0.000209582,0.00023252,0.000181187,4.85807e-05,8.10467e-05,0.000179352,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,0.000144473,3.97176e-05,9.86193e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,2.46358e-05,0.0140346,6.80764e-05,0.000212559,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,523.691,0.014,1e-05,0.15
61,3,0.0142704,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.000123176,4.86736e-05,7.39045e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.000127541,0.000178469,0.000139195,6.461e-05,0.0006,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.000162261,0.000333385,0.000551432,0.000261446,0.000165278,7.87859e-05,0.000298618,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.000509426,0.000245582,0.000329167,0.000298796,0.000260965,0.000215553,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,9.60058e-05,0.000149952,0.000247345,0.000110544,0.000291222,0.000185567,0.000288022,0.000227785,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.00016195,4.90155e-05,0.000155099,0.000106529,0.000162321,0.000251511,7.53757e-05,8.6191e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.000107786,4.51875e-05,6.47476e-05,0.00011093,2.99721e-05,4.78108e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,8.10373e-05,0.000123383,7.1968e-05,4.23687e-05,0.000140777,2.75765e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.000146371,0.000114172,0.000131774,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,4.88669e-05,0.00111713,0.000138963,3.1828e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,423.7,0.014,1e-05,0.15
62,3,0.0040374,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,0.000135845,8.61211e-05,4.59452e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,0.000121663,0.000139504,6.99738e-05,3.81373e-05,4.13172e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,0.000122399,0.00011612,0.000142611,9.67246e-05,4.94125e-05,5.95233e-05,5.015e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,3.48691e-05,0.000156892,6.15892e-05,0.00010938,4.43252e-05,5.19199e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,0.00019561,4.5998e-05,0.000254751,9.11996e-05,0.000246682,9.28177e-05,4.84157e-05,9.14337e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,9.0123e-05,0.00032239,7.41782e-05,9.0773e-05,0.000156984,3.69097e-05,7.77778e-05,0.000295,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,0.000106664,7.84635e-05,6.56129e-05,9.81162e-05,4.92245e-05,0.000118162,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,7.41717e-05,9.33052e-05,0.000108603,0.000213185,0.000142718,0.000115775,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,3.39867e-05,7.21669e-05,0.000171275,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,1.88621e-05,0.00217297,0.00054148,0.000179608,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,634.122,0.014,1e-05,0.15
