real_name,alpha_l,alpha_t,hk1000,hk1001,hk1002,hk1003,hk1004,hk1005,hk1006,hk1007,hk1008,hk1009,hk1010,hk1011,hk1012,hk1013,hk1014,hk1015,hk1016,hk1017,hk1018,hk1019,hk1020,hk1021,hk1022,hk1023,hk1024,hk1025,hk1026,hk1027,hk1028,hk1029,hk1030,hk1031,hk1032,hk1033,hk1034,hk1035,hk1036,hk1037,hk1038,hk1039,hk1040,hk1041,hk1042,hk1043,hk1044,hk1045,hk1046,hk1047,hk1048,hk1049,hk1050,hk1051,hk1052,hk1053,hk1054,hk1055,hk1056,hk1057,hk1058,hk1059,hk1060,hk1061,hk1062,hk1063,hk1064,hk1065,hk1066,hk1067,hk1068,hk1069,hk1070,hk1071,hk1072,hk1073,hk1074,hk1075,hk1076,hk1077,hk1078,hk1079,hk1080,hk1081,hk1082,hk1083,hk1084,hk1085,hk1086,hk1087,hk1088,hk1089,hk1090,hk1091,hk1092,hk1093,hk1094,hk1095,hk1096,hk1097,hk1098,hk1099,hk1100,hk1101,hk1102,hk1103,hk1104,hk1105,hk1106,hk1107,hk1108,hk1109,hk1110,hk1111,hk1112,hk1113,hk1114,hk1115,hk1116,hk1117,hk1118,hk1119,hk1120,hk1121,hk1122,hk1123,hk1124,hk1125,hk1126,hk1127,hk1128,hk1129,hk1130,hk1131,hk1132,hk1133,hk1134,hk1135,hk1136,hk1137,hk1138,hk1139,hk1140,hk1141,hk1142,hk1143,hk1144,hk1145,hk1146,hk1147,hk1148,hk1149,hk1150,hk1151,hk1152,hk1153,hk1154,hk1155,hk1156,hk1157,hk1158,hk1159,hk1160,hk_dunes,hk_seabed,hk_valley,m,ne,qmuni1,qmuni2,qmuni3,qmuni4,qmuni5,qmuni6,qmuni7,qmuni8,qmuni9,rech_mmyr,slvl,ss,sy
0,3,1.53079,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,1.59349e-05,2.61202e-05,2.9249e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,3e-06,3e-06,4.18462e-06,2.26478e-05,0.000111447,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,7.89165e-05,1.83766e-05,7.58324e-06,5.0063e-06,3e-06,7.17332e-05,0.000242232,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,0.000125776,8.02894e-05,4.03478e-05,1.88397e-05,8.23932e-06,1.40818e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,0.000219977,0.000532636,0.000379045,0.00035811,0.000189405,5.2629e-05,1.77031e-05,2.39249e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,0.000174636,0.000251549,0.000298006,0.00015081,0.00050662,0.00022577,0.000480132,0.000136604,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,4.36266e-05,0.000100641,0.000459736,0.000144685,0.000231672,0.000311148,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,0.000177201,1.99335e-05,5.72331e-05,0.00010028,0.000152717,6.26414e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,0.00012671,0.000139009,0.00015379,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,9.02425e-05,0.000129501,5.77195e-06,2.78821e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,624.564,0.014,1e-05,0.15
1,3,0.0173815,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.63194e-05,3.95094e-05,2.48999e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,7.56859e-05,3.49409e-05,1.31157e-05,1.26562e-05,6.59516e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,2.35836e-05,3.28704e-05,4.53168e-05,9.97116e-05,1.46183e-05,2.86892e-05,5.89896e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,5.28802e-05,1.7848e-05,1.20847e-05,1.72714e-05,0.000105136,4.39952e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,2.69671e-05,7.29628e-05,6.89195e-05,2.7041e-05,1.15593e-05,1.07238e-05,6.08561e-05,5.73354e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,0.000122017,2.86321e-05,2.24768e-05,5.21053e-05,4.68365e-05,5.47681e-06,1.02551e-05,2.44554e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,0.000143565,0.000473728,0.000116845,9.56501e-05,3.1133e-05,1.20161e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,0.0006,0.0006,9.31287e-05,5.47522e-05,8.78675e-05,3.1105e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,0.000101798,6.53636e-05,6.96247e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,1.21772e-05,0.0196281,0.000161009,1.15785e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,623.6,0.014,1e-05,0.15
2,3,0.570104,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,9.15864e-06,6.63356e-06,8.15128e-06,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,4.86061e-05,4.15178e-05,5.56504e-05,3.21856e-05,2.78415e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,3.09804e-05,8.84399e-05,0.000165677,0.000377892,0.000200917,3.86677e-05,1.37721e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,3e-06,3.65328e-05,0.000105753,0.000182654,0.000356587,0.00017942,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,3e-06,1.30599e-05,3.48463e-06,1.59403e-05,0.000225,4.87866e-05,0.000128123,6.86549e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,3e-06,8.34731e-06,3e-06,5.54272e-06,1.62063e-05,3.82976e-05,6.56158e-05,0.000125946,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,6.19994e-06,9.51109e-06,7.42977e-06,3e-06,3.89206e-06,3.0415e-06,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,2.23596e-05,3e-06,6.07555e-06,3.87139e-06,8.12125e-06,6.63076e-06,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,2.13397e-05,1.10299e-05,5.01152e-06,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,5.81636e-05,0.0104321,0.000253934,3.42758e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,360,0.014,1e-05,0.15
3,3,0.114266,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,3.25352e-05,3.67996e-05,0.000106465,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,7.5431e-05,7.81644e-05,1.59043e-05,0.000122834,5.88118e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,0.000221859,0.000119228,3.99809e-05,4.82929e-05,2.30469e-05,2.98398e-05,0.000165185,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,4.00506e-05,0.000117548,4.45172e-05,4.84908e-05,5.79913e-05,2.37501e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,2.1796e-05,3.34694e-06,8.08574e-05,4.19923e-05,9.60765e-05,6.99318e-05,6.40913e-05,4.3243e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,3.91571e-06,3e-06,3e-06,3.40081e-06,4.2782e-06,1.96029e-05,2.54746e-05,4.91631e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,3.54516e-06,3.15044e-06,3e-06,3e-06,6.53453e-06,9.94703e-06,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,2.31362e-05,7.22876e-06,4.24525e-06,3e-06,4.99308e-06,9.71901e-06,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,4.61609e-06,3e-06,3e-06,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,5.88795e-05,0.0021378,8.38398e-06,1.73627e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,405.98,0.014,1e-05,0.15
4,3,0.020394,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,6.44971e-05,3.9734e-05,6.08191e-06,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,0.000350129,1.94441e-05,3.0641e-05,5.33025e-06,4.199e-06,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,0.000568876,0.00020406,0.000220604,1.97967e-05,3.41328e-05,1.13057e-05,4.20726e-06,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,0.00018711,0.00026467,0.000219201,4.47073e-05,9.27574e-06,1.31098e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,0.000268812,0.000227205,3.85106e-05,3.37826e-05,6.61449e-05,5.76323e-05,8.9274e-06,5.31568e-06,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,3.30062e-05,8.0347e-05,0.000153219,3.1069e-05,7.91949e-05,3.02167e-05,2.21641e-05,0.000113665,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,2.09856e-05,5.7495e-05,0.000177402,2.24499e-05,9.19216e-06,1.14984e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,2.04387e-05,5.49648e-05,6.78257e-05,8.66673e-05,0.000172247,3.12578e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,0.000137657,0.000317802,0.000181402,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,8.22726e-05,0.12481,1.33311e-05,2.26785e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,591.308,0.014,1e-05,0.15
5,3,0.0487593,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,2.37602e-05,2.06378e-05,1.94687e-05,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,5.93243e-05,4.17051e-05,2.15701e-05,0.000104605,4.56819e-05,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,5.28319e-06,1.02889e-05,3.08459e-05,2.96017e-05,6.29017e-05,0.000193817,2.49173e-05,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,3.36231e-06,4.09207e-06,8.59586e-06,2.49162e-05,1.24891e-05,2.44926e-05,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,1.70219e-05,2.09616e-05,5.38606e-06,9.39191e-06,4.59742e-05,4.67008e-05,6.06086e-05,4.71668e-05,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,8.52963e-06,6.41281e-06,9.13051e-06,5.46449e-06,4.02446e-06,7.54252e-06,1.33231e-05,1.23303e-05,0.000131858,0.000131858,0.000131858,0.000131858,1.44674e-05,6.21557e-06,1.56256e-05,2.4865e-05,3e-06,3e-06,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,1.91922e-05,2.32859e-05,1.25523e-05,6.56705e-06,8.33113e-06,7.52916e-06,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,1.14951e-05,8.09999e-06,1.69975e-05,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,0.000131858,5e-05,0.000930902,7.87037e-05,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,527.825,0.014,1e-05,0.15
6,3,0.142272,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,2.78428e-05,3.55787e-06,1.87518e-05,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,5.79898e-05,0.000137833,1.66736e-05,1.22803e-05,5.40802e-05,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,1.27168e-05,2.43935e-05,9.43678e-06,6.51959e-05,2.92784e-05,4.69989e-05,1.30329e-05,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,7.68171e-06,1.14141e-05,1.11614e-05,4.14674e-05,5.67384e-05,9.91591e-05,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,7.58811e-06,3.15747e-06,6.12273e-06,3e-06,7.15509e-06,1.24048e-05,1.68093e-05,6.85328e-05,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,5.3681e-06,4.98571e-06,7.70487e-06,6.97733e-06,1.2127e-05,5.33162e-06,7.61779e-06,1.3032e-05,0.000144284,0.000144284,0.000144284,0.000144284,2.9498e-05,1.70565e-05,7.11439e-06,5.40469e-06,1.14762e-05,4.04285e-06,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,5.84772e-05,5.35077e-05,3.1708e-05,4.88325e-05,1.72154e-05,4.45971e-06,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,6.96959e-05,1.96639e-05,2.61158e-05,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.000144284,0.00126079,8.6652e-07,1.31282e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,515.527,0.014,1e-05,0.15
7,3,0.0570147,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,6.21096e-05,1.84865e-05,3.26823e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,9.02821e-05,0.000120507,0.000310759,0.000209039,0.000122041,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,0.00021755,0.000200027,0.00038575,0.000120992,0.0006,0.000409628,0.0006,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,7.72476e-05,4.76219e-05,4.8739e-05,0.000113926,0.000575666,0.0006,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,0.000123004,0.000290923,0.0006,1.1896e-05,1.60027e-05,8.64118e-05,0.000223093,0.0006,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,0.000126261,9.99645e-05,1.64765e-05,2.47462e-05,0.000132777,1.44353e-05,1.30776e-05,4.36942e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,0.000215136,5.99542e-05,4.69788e-05,6.22965e-06,1.338e-05,4.28149e-06,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,0.000176048,0.000327637,3.18308e-05,1.15301e-05,1.19052e-05,7.86278e-06,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,2.90571e-05,5.36148e-05,6.79703e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,3.7275e-05,0.00903973,3.22655e-06,4.96696e-07,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,670.036,0.014,1e-05,0.15
8,3,0.00640301,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,2.11998e-05,3.90165e-05,1.87432e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.09204e-05,4.29168e-05,1.97105e-05,7.63201e-06,2.00208e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,5.67883e-06,3e-06,6.35215e-06,6.02878e-05,3.51337e-05,1.96434e-05,3.22678e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,5.38507e-05,1.39927e-05,1.15705e-05,4.65148e-06,4.99683e-06,9.60197e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,3.30573e-05,4.47627e-05,1.38505e-05,2.1326e-05,1.13775e-05,2.54575e-05,2.70305e-05,0.000138972,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,2.98954e-05,6.4446e-05,4.77504e-05,6.9643e-05,1.62506e-05,9.93827e-06,2.09788e-05,1.78181e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,3.82295e-05,8.62818e-05,0.000105495,8.15435e-05,0.000162553,8.15488e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,5.22938e-05,0.000270501,0.000596324,2.47995e-05,3.45625e-05,4.97626e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,6.95652e-05,4.55331e-05,1.068e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,1.67139e-05,0.0457659,0.000183146,1.63274e-06,8,0.3,0.000294,8.02e-05,6.49e-05,0.000131,0.000243,4.35e-05,1.15e-06,0.000254,7.23e-05,643.056,0.014,1e-05,0.15
